Yil,Bolge,Siddet,Enlem,Boylam
2023,SAHINKAYASI- (KAHRAMANMARAS) [West 1.2 km],3.9,37.8432,36.6718
2023,FOCA (IZMIR) [South West  5.2 km],4.0,38.6273,26.7337
2023,KULLAR-NURHAK (KAHRAMANMARAS) [South East  4.3 km],4.1,37.9413,37.5298
2023,ASAGIMIRAHMET-KOVANCILAR (ELAZIG) [South 3.2 km],3.8,38.756,40.0562
2023,HAMZALAR-GOLBASI (ADIYAMAN) [North West  6.1 km],3.9,37.9393,37.6052
2023,GOZPINAR-EKINOZU (KAHRAMANMARAS) [North East  5.4 km],3.6,38.0502,37.2828
2023,KOZLUK-YESILYURT (MALATYA) [North West  2.3 km],5.4,38.2492,38.2912
2023,KURTUL-EKINOZU (KAHRAMANMARAS) [North 2.7 km],0.0,38.011,37.059
2023,EKINOZU (KAHRAMANMARAS) [North East  2.9 km],3.6,38.066,37.2207
2023,MEYDANKOY-GOLBASI (ADIYAMAN) [North West  3.4 km],4.9,37.8938,37.6095
2023,EKINOZU (KAHRAMANMARAS) [West 2.7 km],3.8,38.0583,37.1583
2023,PAZARCIK-PUTURGE (MALATYA) [South 3.6 km],3.5,38.191,38.7363
2023,ERIKLIKUYU-SAMANDAG (HATAY) [North West  1.3 km],3.2,36.1573,35.9837
2023,POLAT-DOGANSEHIR (MALATYA) [North West  3.6 km],3.6,38.1847,37.8292
2023,INONU-HAVRAN (BALIKESIR) [South West  1.2 km],3.6,39.5738,27.146
2023,BINTAS-HASSA (HATAY) [South West  0.4 km],3.7,36.7915,36.5572
2023,CIFTLIKKALE-EKINOZU (KAHRAMANMARAS) [North West  3.4 km],3.9,38.0385,37.1193
2023,MEYDAN-SAMANDAG (HATAY) [West 4.2 km],4.3,36.0215,35.9405
2023,YAZIKOY-AFSIN (KAHRAMANMARAS) [South West  3.4 km],0.0,38.1585,36.7392
2023,ZEYTINOBA-HASSA (HATAY) [West 3.5 km],3.4,36.719,36.403
2023,ESENLIK-PUTURGE (MALATYA) [South West  1.0 km],3.9,38.1605,38.6763
2023,KANDILKOY-EKINOZU (KAHRAMANMARAS) [West 2.0 km],4.5,38.0673,37.0657
2023,KAVAKLIDERE-PUTURGE (MALATYA) [South East  2.0 km],3.5,38.2058,38.6615
2023,OBRUK-BOR (NIGDE) [South 1.4 km],5.2,37.9895,34.0188
2023,YALINTAS-ELBISTAN (KAHRAMANMARAS) [North East  5.6 km],4.2,38.3883,37.4768
2023,KOYUNOGLU-SAMANDAG (HATAY) [West 1.2 km],3.5,36.1068,36.0068
2023,MEYDAN-SAMANDAG (HATAY) [West 8.7 km],4.0,36.0173,35.8915
2023,KAVAKLIDERE-PUTURGE (MALATYA) [North East  1.1 km],3.8,38.2237,38.6553
2023,ESMETAS-SOLHAN (BINGOL) [North East  4.3 km],4.2,38.9262,41.1238
2023,IRAK,3.9,36.3457,44.155
2023,IRAK,4.3,36.1363,43.534
2023,KULLAR-NURHAK (KAHRAMANMARAS) [North West  3.6 km],3.6,37.9943,37.4812
2023,EKINOZU (KAHRAMANMARAS) [West 3.2 km],4.0,38.0587,37.1522
2023,YAZICA-PUTURGE (MALATYA) [South West  1.6 km],4.8,38.1522,38.6985
2023,AKDENIZ,3.9,35.3868,35.1938
2023,YUVA-GURUN (SIVAS) [North West  2.2 km],3.4,38.8088,37.3992
2023,YUVA-GURUN (SIVAS) [North West  3.8 km],4.7,38.8165,37.3843
2023,BALIKLIDERE- (HATAY) [North East  0.5 km],0.0,36.1235,36.1087
2023,OBRUK-BOR (NIGDE) [South West  4.0 km],4.5,37.9682,34.0028
2023,SEYITUSAGI-YESILYURT (MALATYA) [South West  1.0 km],3.7,38.2615,38.1632
2023,KALEDIBI-TURKOGLU (KAHRAMANMARAS) [East 2.8 km],0.0,37.2958,36.6993
2023,ASLANBEYCIFTLIGI-GOKSUN (KAHRAMANMARAS) [North West  0.9 km],3.5,38.0065,36.5318
2023,HUYUK-ARSUZ (HATAY) [South East  4.8 km],4.0,36.3338,35.9458
2023,HACIKODAL-GOKSUN (KAHRAMANMARAS) [North West  3.8 km],3.9,37.935,36.268
2023,KUMYAZI-MADEN (ELAZIG) [West 2.0 km],3.7,38.572,39.6433
2023,YALINTAS-ELBISTAN (KAHRAMANMARAS) [North East  4.7 km],3.7,38.3817,37.469
2023,DOGANLIKARAHASAN-PAZARCIK (KAHRAMANMARAS) [South East  1.7 km],3.6,37.4683,37.184
2023,ALICLIBUCAK-GOKSUN (KAHRAMANMARAS) [North West  1.2 km],4.0,38.0917,36.5163
2023,YENIKOY-SAIMBEYLI (ADANA) [North East  2.1 km],3.7,38.035,36.2347
2023,BALIKLIDERE- (HATAY) [East 0.8 km],5.0,36.12,36.1157
2023,ERICEK-GOKSUN (KAHRAMANMARAS) [South East  3.8 km],3.7,38.0488,36.8973
2023,ELBISTAN (KAHRAMANMARAS) [South East  2.5 km],3.5,38.194,37.2162
2023,TEKEBASI-SAMANDAG (HATAY) [North East  0.4 km],3.7,36.0618,35.9882
2023,SOGUT-DOGANSEHIR (MALATYA) [North East  1.7 km],3.6,38.0745,37.7783
2023,SOGUT-DOGANSEHIR (MALATYA) [West 3.6 km],4.3,38.064,37.726
2023,YALINTAS-ELBISTAN (KAHRAMANMARAS) [North East  5.5 km],3.9,38.3882,37.4758
2023,AHMETCIK-GOKSUN (KAHRAMANMARAS) [North East  0.7 km],3.5,38.0263,36.6638
2023,COCELLI-PAZARCIK (KAHRAMANMARAS) [North East  2.2 km],4.1,37.2908,37.1437
2023,SARAYCIK-INCESU (KAYSERI) [South West  1.8 km],3.9,38.7223,35.2838
2023,GOKCEGOZ- (HATAY) [South West  2.0 km],0.0,36.1953,36.2145
2023,TEVEKKELLI- (KAHRAMANMARAS) [South East  0.6 km],3.7,37.4585,36.9997
2023,KARAGOL-CELIKHAN (ADIYAMAN) [North East  1.5 km],4.1,38.0842,38.4292
2023,FINDIKKOY-DOGANSEHIR (MALATYA) [South West  2.3 km],3.5,38.1097,37.7872
2023,YESILBAYIR-PALU (ELAZIG) [North East  2.8 km],3.6,38.6758,39.9687
2023,POLATDERESI-DOGANSEHIR (MALATYA) [South West  2.5 km],0.0,38.146,37.912
2023,YOLKURU-DOGANSEHIR (MALATYA) [North East  1.5 km],4.4,38.1388,37.8762
2023,CUKURKOY-HANI (DIYARBAKIR) [North West  2.7 km],4.5,38.4693,40.3182
2023,CITLIK-ELBISTAN (KAHRAMANMARAS) [North East  1.3 km],4.1,38.2412,37.2807
2023,HACIOMER-GOKSUN (KAHRAMANMARAS) [South East  0.5 km],4.0,38.0525,36.5963
2023,GELINCIK-DICLE (DIYARBAKIR) [North West  1.3 km],3.9,38.4253,40.1435
2023,KARACABAG-PALU (ELAZIG) [West 1.6 km],3.7,38.6633,39.9868
2023,KAVAKLIDERE-PUTURGE (MALATYA) [North 0.7 km],3.5,38.2243,38.6452
2023,POLAT-DOGANSEHIR (MALATYA) [South West  2.2 km],3.8,38.1433,37.8377
2023,SINANLI- (HATAY) [South West  0.8 km],4.1,36.0937,36.0735
2023,CENNETPINARI-PAZARCIK (KAHRAMANMARAS) [South 1.4 km],3.3,37.2995,37.0095
2023,TEMURAGA-GOKSUN (KAHRAMANMARAS) [North West  2.5 km],3.6,38.0603,36.561
2023,ORMANICI-PUTURGE (MALATYA) [South East  1.3 km],3.7,38.2233,38.7942
2023,SUNNETKOY-ELBISTAN (KAHRAMANMARAS) [South 7.3 km],3.9,38.0698,37.4603
2023,HACIPASA-ALTINOZU (HATAY) [North West  1.8 km],0.0,36.0712,36.352
2023,KUZUCAK- (KAHRAMANMARAS) [South 3.9 km],3.7,37.5455,37.2038
2023,KAVAKLIDERE-PUTURGE (MALATYA) [North East  0.4 km],4.3,38.2217,38.6467
2023,AKDENIZ,0.0,35.3667,35.6265
2023,BEGRE-DOGANSEHIR (MALATYA) [North West  2.2 km],3.9,38.0613,37.6558
2023,YENIKOY-SAMANDAG (HATAY) [South East  1.1 km],3.7,36.2138,35.9928
2023,MAGARACIK-SAMANDAG (HATAY) [North East  0.3 km],0.0,36.1127,35.9408
2023,ALICLIBUCAK-GOKSUN (KAHRAMANMARAS) [North East  0.9 km],0.0,38.086,36.5362
2023,ALICERI-PUTURGE (MALATYA) [West 1.4 km],0.0,38.1088,38.697
2023,GUPLUCE-ELBISTAN (KAHRAMANMARAS) [South West  3.9 km],3.3,38.1042,37.1475
2023,SUNNETKOY-ELBISTAN (KAHRAMANMARAS) [South West  6.0 km],3.8,38.0852,37.4373
2023,NURHAK (KAHRAMANMARAS) [North 7.1 km],4.4,38.0287,37.4348
2023,SELDIREN-SAMANDAG (HATAY) [South East  0.3 km],0.0,36.2288,35.9897
2023,MAGARACIK-SAMANDAG (HATAY) [South West  12.2 km],3.9,36.0568,35.8215
2023,GURCISTAN,0.0,41.8973,42.106
2023,KARAOMER-GOKSUN (KAHRAMANMARAS) [South West  3.6 km],0.0,38.0935,36.6725
2023,KESECIK- (HATAY) [North West  1.0 km],3.6,36.2533,36.0807
2023,CEYLANDERE-SAMANDAG (HATAY) [North East  2.2 km],4.0,36.2547,35.9927
2023,DOVER- (HATAY) [South West  1.6 km],4.4,36.1015,36.1195
2023,KARLISU- (HATAY) [North West  2.3 km],3.5,36.2933,36.091
2023,YAYLACIK- (HATAY) [South West  2.5 km],3.6,36.2277,36.0165
2023,BATIAYAZ-SAMANDAG (HATAY) [South West  1.3 km],3.9,36.1625,35.9783
2023,CEYLANDERE-SAMANDAG (HATAY) [North East  3.1 km],4.0,36.2542,36.004
2023,KAPISUYU-SAMANDAG (HATAY) [North West  3.6 km],4.0,36.1592,35.9255
2023,KAPISUYU-SAMANDAG (HATAY) [West 6.4 km],0.0,36.1355,35.8693
2023,KESECIK- (HATAY) [North West  2.8 km],0.0,36.2663,36.0665
2023,MAGARACIK-SAMANDAG (HATAY) [West 3.8 km],4.3,36.1163,35.8977
2023,MEYDAN-SAMANDAG (HATAY) [South West  4.2 km],0.0,36.0003,35.9527
2023,YENIKOY-SAMANDAG (HATAY) [South East  2.3 km],0.0,36.1995,35.9885
2023,SEBENOBA-YAYLADAGI (HATAY) [West 0.5 km],3.5,36.0463,36.0152
2023,AVCILAR-SAMANDAG (HATAY) [North West  1.1 km],0.0,36.1988,36.0495
2023,BUYUKOBA-SAMANDAG (HATAY) [North West  3.8 km],0.0,36.2318,35.9117
2023,SAMANDAG (HATAY) [South West  5.0 km],0.0,36.0618,35.9227
2023,DAGDUZU- (HATAY) [North East  0.7 km],6.3,36.0713,36.1012
2023,KEMALPASA-GOKSUN (KAHRAMANMARAS) [North East  1.7 km],3.6,38.1262,36.9218
2023,HARMANLI-GOLBASI (ADIYAMAN) [North East  1.9 km],3.4,37.8417,37.7652
2023,IRAN,4.0,38.4297,44.9732
2023,GOVDELI-DOGANSEHIR (MALATYA) [South East  2.4 km],3.8,38.0112,37.6327
2023,KARACABAG-PALU (ELAZIG) [East 1.2 km],4.5,38.6622,40.019
2023,KARACABAG-PALU (ELAZIG) [North East  1.5 km],0.0,38.67,40.019
2023,CARDAK-GOKSUN (KAHRAMANMARAS) [South East  0.8 km],4.4,38.0847,36.8238
2023,UMUTKAYA-PALU (ELAZIG) [South West  1.5 km],4.5,38.6797,39.9947
2023,KARACABAG-PALU (ELAZIG) [East 1.8 km],3.5,38.6607,40.0262
2023,ATALAR-YESILYURT (MALATYA) [North West  2.5 km],0.0,38.2243,38.182
2023,KASIL-PALU (ELAZIG) [North East  1.6 km],0.0,38.6468,39.9768
2023,YARIMTEPE-PALU (ELAZIG) [North 2.2 km],4.9,38.6477,39.9862
2023,BALPINARI-PUTURGE (MALATYA) [North East  3.2 km],4.4,38.2627,38.769
2023,TURKOGLU (KAHRAMANMARAS) [South East  1.1 km],0.0,37.3798,36.8567
2023,FINDIKKOY-DOGANSEHIR (MALATYA) [South 0.3 km],3.6,38.1247,37.801
2023,FINDIK-GOKSUN (KAHRAMANMARAS) [South 2.9 km],3.9,38.0463,36.728
2023,SOGUT-DOGANSEHIR (MALATYA) [South West  3.3 km],3.8,38.0487,37.7338
2023,UMUTLU-NURHAK (KAHRAMANMARAS) [South East  5.5 km],3.9,37.8542,37.3758
2023,SEYITUSAGI-YESILYURT (MALATYA) [South East  2.1 km],4.8,38.2593,38.199
2023,GEBEN-ANDIRIN (KAHRAMANMARAS) [North 2.5 km],3.6,37.8062,36.4442
2023,ZEYNELLI-YAYLADERE (BINGOL) [North 2.9 km],3.6,39.2298,40.1982
2023,BASPINAR-NURDAGI (GAZIANTEP) [South East  1.0 km],3.3,37.1887,36.7365
2023,NURHAK (KAHRAMANMARAS) [North 5.5 km],3.8,38.0147,37.4462
2023,KARTAL- (KAHRAMANMARAS) [North East  2.0 km],3.8,37.5228,37.1482
2023,SOGUTLU-PAZARCIK (KAHRAMANMARAS) [East 1.6 km],3.8,37.4913,37.2172
2023,GURCISTAN,0.0,41.878,42.136
2023,KIRISKAL-NURDAGI (GAZIANTEP) [West 2.8 km],0.0,37.2465,36.8198
2023,KIRISKAL-NURDAGI (GAZIANTEP) [North East  0.4 km],0.0,37.2447,36.855
2023,KIRISKAL-NURDAGI (GAZIANTEP) [North West  2.3 km],4.1,37.2553,36.831
2023,BEYPINARI-SAIMBEYLI (ADANA) [South 1.6 km],4.3,38.088,36.2443
2023,AKBEZ-HASSA (HATAY) [South East  2.8 km],4.0,36.8498,36.5493
2023,PAYAMBURNU-GOKSUN (KAHRAMANMARAS) [South East  2.8 km],3.6,37.8632,36.3203
2023,HACIOMER-GOKSUN (KAHRAMANMARAS) [North East  1.2 km],3.6,38.0663,36.5993
2023,YAGMURLU-GOKSUN (KAHRAMANMARAS) [East 2.2 km],5.0,38.0803,36.6068
2023,SOGUTLU-PUTURGE (MALATYA) [South West  0.6 km],3.6,38.2112,38.632
2023,SOGUT-DOGANSEHIR (MALATYA) [North 3.4 km],3.7,38.0925,37.7715
2023,BAYAT- (CORUM) [South East  1.3 km],3.8,40.5705,34.935
2023,BILEKKAYA-YAYLADERE (BINGOL) [South West  1.8 km],3.9,39.1692,40.2022
2023,BARIS-NURHAK (KAHRAMANMARAS) [East 2.1 km],3.7,38.0002,37.3647
2023,YESILTEPE-YAYLADAGI (HATAY) [North East  1.8 km],3.4,36.007,36.0563
2023,PINARBASI-CELIKHAN (ADIYAMAN) [South West  2.7 km],4.3,38.017,38.1585
2023,PAYAMBURNU-GOKSUN (KAHRAMANMARAS) [South West  1.8 km],3.8,37.8682,36.2977
2023,NURHAK (KAHRAMANMARAS) [North West  5.2 km],3.8,38.0093,37.4248
2023,YAGMURLU-GOKSUN (KAHRAMANMARAS) [South West  1.5 km],3.8,38.0652,36.5767
2023,EKINOZU (KAHRAMANMARAS) [North West  3.2 km],4.0,38.0843,37.1717
2023,KUCUKCAMURLU-GOKSUN (KAHRAMANMARAS) [South East  5.5 km],3.6,37.8558,36.421
2023,DURULDU- (MALATYA) [East 3.0 km],3.5,38.3232,38.1965
2023,CAMLICA- (KAHRAMANMARAS) [South West  6.4 km],0.0,37.9525,36.6713
2023,FINDIK-GOKSUN (KAHRAMANMARAS) [South East  3.2 km],3.5,38.0557,36.757
2023,TURKIYE-IRAN SINIR BOLGESI,3.9,38.5495,44.8773
2023,KADIRUSAGI-YESILYURT (MALATYA) [West 3.0 km],4.0,38.2375,38.2152
2023,BUYUKNACAR-PAZARCIK (KAHRAMANMARAS) [West 2.3 km],3.6,37.6167,37.2653
2023,KUCUKCAMURLU-GOKSUN (KAHRAMANMARAS) [South West  1.5 km],0.0,37.863,36.3588
2023,YOGUNOLUK-GOKSUN (KAHRAMANMARAS) [North West  1.5 km],3.4,37.9437,36.3593
2023,YOLUSTU- (ELAZIG) [North West  2.5 km],4.6,38.6607,39.6728
2023,HACIKODAL-GOKSUN (KAHRAMANMARAS) [North East  2.2 km],4.3,37.934,36.3155
2023,CAMLIDERE-PUTURGE (MALATYA) [North East  1.9 km],3.5,38.1137,38.6783
2023,ATALAR-YESILYURT (MALATYA) [North West  4.9 km],0.0,38.2258,38.1437
2023,HATAY (HATAY) [South East  0.9 km],3.8,36.1953,36.1625
2023,SOGUTLU-PAZARCIK (KAHRAMANMARAS) [North East  2.0 km],3.9,37.5052,37.2078
2023,BILEKKAYA-YAYLADERE (BINGOL) [East 2.5 km],5.0,39.1868,40.2358
2023,BALLIKAYA-HEKIMHAN (MALATYA) [North West  3.6 km],0.0,38.8805,38.0858
2023,ERKENEK-DOGANSEHIR (MALATYA) [North East  0.7 km],3.9,37.9368,37.9445
2023,KADIRUSAGI-YESILYURT (MALATYA) [North 1.5 km],0.0,38.2488,38.2507
2023,KAPISUYU-SAMANDAG (HATAY) [North West  13.5 km],5.0,36.1652,35.7968
2023,ELMALI-GOKSUN (KAHRAMANMARAS) [North West  1.2 km],3.9,38.0223,36.6335
2023,KULLAR-NURHAK (KAHRAMANMARAS) [North East  1.3 km],4.0,37.9862,37.5278
2023,HASANLI-SINCIK (ADIYAMAN) [South West  0.8 km],3.2,37.9713,38.4687
2023,POLAT-DOGANSEHIR (MALATYA) [North West  2.8 km],3.7,38.183,37.8462
2023,KULAHLI-GURUN (SIVAS) [North West  3.0 km],0.0,38.8313,37.3967
2023,ALICERI-PUTURGE (MALATYA) [North West  2.4 km],0.0,38.12,38.6888
2023,KARATERZI-DOGANSEHIR (MALATYA) [South West  2.3 km],4.7,38.1868,37.8783
2023,ALICLIBUCAK-GOKSUN (KAHRAMANMARAS) [South West  1.2 km],3.4,38.0763,36.5172
2023,DENIZGOREN-YAYLADAGI (HATAY) [North West  7.1 km],4.8,35.962,35.8687
2023,ALAKOY- (VAN) [South West  2.0 km],4.0,38.6613,43.2298
2023,GEBEN-ANDIRIN (KAHRAMANMARAS) [North 6.8 km],3.8,37.8448,36.446
2023,IRAN,0.0,38.4457,44.998
2023,MINEHUYUK-TURKOGLU (KAHRAMANMARAS) [North 2.3 km],3.7,37.314,36.8602
2023,GECITLI-SINCIK (ADIYAMAN) [North East  2.7 km],4.4,38.1395,38.558
2023,YARPUZLU-SINCIK (ADIYAMAN) [West 0.4 km],3.4,38.059,38.5163
2023,GECITLI-SINCIK (ADIYAMAN) [North East  1.5 km],3.9,38.1413,38.5392
2023,YAGMURLU-GOKSUN (KAHRAMANMARAS) [South West  1.3 km],3.7,38.0715,36.5693
2023,KILILI-TURKOGLU (KAHRAMANMARAS) [South East  2.2 km],3.6,37.4027,36.9012
2023,YAGMURLU-GOKSUN (KAHRAMANMARAS) [South East  1.1 km],3.7,38.0717,36.5908
2023,GUCUKSU-GOKSUN (KAHRAMANMARAS) [North West  2.1 km],4.4,38.0637,36.63
2023,AKDENIZ,3.6,35.7987,31.111
2023,NOGAYLAR-NURDAGI (GAZIANTEP) [East 2.0 km],3.4,37.2268,36.8917
2023,CIFTLIK-TUT (ADIYAMAN) [North 2.7 km],3.9,37.7903,37.8785
2023,KAVAKLIDERE-PUTURGE (MALATYA) [South West  0.2 km],4.0,38.2168,38.644
2023,TEKIR- (KAHRAMANMARAS) [North East  5.8 km],3.7,37.9307,36.645
2023,KUCUKDALYAN- (HATAY) [South West  0.6 km],3.6,36.223,36.1763
2023,ORHANLI- (HATAY) [North West  1.5 km],3.4,36.2092,36.094
2023,BULANIK- (KAHRAMANMARAS) [North East  2.1 km],3.4,37.6153,37.1483
2023,CAMDERE-GOKSUN (KAHRAMANMARAS) [South West  1.5 km],3.6,38.1028,36.5497
2023,BOGAZKAYA-MECITOZU (CORUM) [North 3.1 km],4.1,40.5947,35.4508
2023,ALIBEYUSAGI- (KAHRAMANMARAS) [North East  1.7 km],3.6,37.4258,37.0367
2023,DEVEBOYNU-AFSIN (KAHRAMANMARAS) [South West  5.0 km],3.6,38.122,36.7618
2023,ISIKLI-YESILYURT (MALATYA) [North East  2.3 km],4.0,38.2183,38.0993
2023,DEVELI-AKCADAG (MALATYA) [North East  0.9 km],3.7,38.3875,37.9167
2023,CAGLAYAN-GOKSUN (KAHRAMANMARAS) [North West  1.2 km],3.9,38.0455,36.4473
2023,ELBISTANHUYUGU-ISLAHIYE (GAZIANTEP) [North West  2.2 km],3.8,37.1032,36.7302
2023,ACIELMA-GOKSUN (KAHRAMANMARAS) [North East  2.8 km],4.5,38.0307,36.4237
2023,KANLIKAVAK-GOKSUN (KAHRAMANMARAS) [South East  3.6 km],4.2,38.0898,36.6373
2023,BEGRE-DOGANSEHIR (MALATYA) [East 1.5 km],0.0,38.0537,37.6952
2023,YENIYURT- (KAHRAMANMARAS) [North East  1.1 km],0.0,37.4527,37.0448
2023,ORGULU-PALU (ELAZIG) [South West  1.1 km],0.0,38.6877,40.0133
2023,NURHAK (KAHRAMANMARAS) [North East  4.0 km],3.7,37.9967,37.4697
2023,YOGUNOLUK-GOKSUN (KAHRAMANMARAS) [North East  1.7 km],3.6,37.9392,36.3905
2023,TIYEK-HASSA (HATAY) [North East  1.2 km],0.0,36.8093,36.4988
2023,GUNPINAR-DARENDE (MALATYA) [North East  2.2 km],0.0,38.5632,37.4538
2023,KALEDIBI-ISKENDERUN (HATAY) [North East  2.3 km],0.0,36.6755,36.3275
2023,AGILYAZI-DARENDE (MALATYA) [South West  1.4 km],3.6,38.6782,37.531
2023,KUMARLI- (KAHRAMANMARAS) [North East  0.6 km],3.5,37.8433,36.5398
2023,YUKARICOPLU-GOLBASI (ADIYAMAN) [North East  2.8 km],3.8,37.7802,37.7295
2023,PAYAS-DORTYOL (HATAY) [North West  2.5 km],3.5,36.7758,36.2027
2023,DEMIRCILER-AKCADAG (MALATYA) [South East  1.7 km],3.7,38.3603,37.7692
2023,EKINOZU (KAHRAMANMARAS) [North West  4.4 km],4.1,38.071,37.1402
2023,AKDENIZ,0.0,35.5503,35.4048
2023,ERKENEK-DOGANSEHIR (MALATYA) [North 0.9 km],3.9,37.9398,37.9405
2023,CAMPINAR-CELIKHAN (ADIYAMAN) [North West  0.7 km],3.8,38.123,38.231
2023,MAGARACIK-SAMANDAG (HATAY) [South East  1.9 km],4.0,36.105,35.9597
2023,KOMURKOY-GOKSUN (KAHRAMANMARAS) [East 2.6 km],3.2,38.148,36.5943
2023,SIRMALI-GOKSUN (KAHRAMANMARAS) [East 2.4 km],4.0,37.96,36.4067
2023,YANTEPE-GOKSUN (KAHRAMANMARAS) [North 1.9 km],3.7,38.0423,36.5567
2023,KALEBOYNU-GOKSUN (KAHRAMANMARAS) [South East  1.3 km],3.3,37.9395,36.227
2023,AGCASAR-NURHAK (KAHRAMANMARAS) [East 6.5 km],3.3,38.0727,37.4237
2023,ARIKONAK-SINCIK (ADIYAMAN) [North East  3.2 km],3.7,38.1415,38.5818
2023,GUCUKSU-GOKSUN (KAHRAMANMARAS) [North West  2.6 km],3.5,38.0708,36.6298
2023,SOGUTLUOZ-KIRIKHAN (HATAY) [North West  0.8 km],0.0,36.6107,36.4303
2023,DOGANSEHIR (MALATYA) [South East  1.2 km],3.6,38.0835,37.882
2023,KURUCAOVA- (KAHRAMANMARAS) [North East  3.2 km],3.8,37.9733,36.6072
2023,YIRICEK-GOKSUN (KAHRAMANMARAS) [North East  1.8 km],3.6,38.0173,36.4602
2023,KARAGOZ-ARSUZ (HATAY) [South East  4.4 km],3.6,36.3468,35.9942
2023,ACIELMA-GOKSUN (KAHRAMANMARAS) [North East  2.8 km],4.7,38.0275,36.4305
2023,KURUCAOVA- (KAHRAMANMARAS) [North West  2.4 km],3.7,37.9775,36.5622
2023,TEMURAGA-GOKSUN (KAHRAMANMARAS) [North West  1.5 km],3.7,38.0602,36.5752
2023,ALIHAN-PUTURGE (MALATYA) [North West  2.2 km],4.1,38.2118,38.6805
2023,YENIYAPAN-HASSA (HATAY) [South West  1.0 km],3.3,36.8502,36.4973
2023,TOPALLAR-SAIMBEYLI (ADANA) [South East  4.1 km],4.1,37.8465,36.282
2023,AKSU-SINCIK (ADIYAMAN) [South East  1.3 km],3.8,38.1387,38.5207
2023,MERYEMUSAGI-TUT (ADIYAMAN) [North West  0.9 km],3.8,37.8183,37.8525
2023,GECITLI-SINCIK (ADIYAMAN) [South 1.7 km],4.4,38.1143,38.533
2023,BARIS-NURHAK (KAHRAMANMARAS) [North West  3.1 km],3.8,38.0255,37.3218
2023,BARIS-NURHAK (KAHRAMANMARAS) [North West  4.3 km],4.0,38.0332,37.3112
2023,KAYABASI-ISLAHIYE (GAZIANTEP) [North East  1.4 km],4.5,36.9307,36.5358
2023,SOGUT-DOGANSEHIR (MALATYA) [North East  2.3 km],3.6,38.0767,37.7868
2023,KORKMAZ-GOKSUN (KAHRAMANMARAS) [South West  3.0 km],0.0,38.0577,36.7865
2023,ULUKOY- (MALATYA) [South East  2.5 km],3.9,38.1507,38.5443
2023,BARIS-NURHAK (KAHRAMANMARAS) [North East  5.8 km],3.9,38.0185,37.4043
2023,KUPELIKIZ- (KAHRAMANMARAS) [South East  1.0 km],3.6,37.4233,36.9435
2023,ELMACIK-GUMUSOVA (DUZCE) [North East  0.8 km],3.6,40.8357,30.9805
2023,KARTAL- (KAHRAMANMARAS) [South West  1.5 km],3.7,37.5083,37.1132
2023,FINDIKKOY-DOGANSEHIR (MALATYA) [North East  2.0 km],0.0,38.132,37.8225
2023,HACIBEBEK-TURKOGLU (KAHRAMANMARAS) [South 2.2 km],0.0,37.3277,36.9143
2023,GORGU-YESILYURT (MALATYA) [South East  3.6 km],0.0,38.2382,38.1357
2023,FINDIKLIKOYAK-GOKSUN (KAHRAMANMARAS) [South East  0.5 km],0.0,37.9377,36.4417
2023,KALEKOY-GOKSUN (KAHRAMANMARAS) [South West  0.3 km],0.0,38.0392,36.6095
2023,DENIZGOREN-YAYLADAGI (HATAY) [North West  6.8 km],0.0,35.9637,35.8733
2023,BARIS-NURHAK (KAHRAMANMARAS) [North West  1.3 km],3.7,38.0067,37.328
2023,ESENLER-ISLAHIYE (GAZIANTEP) [South East  2.3 km],0.0,36.8607,36.5445
2023,ESENLER-ISLAHIYE (GAZIANTEP) [North 2.6 km],0.0,36.9043,36.5393
2023,YAGIZATLI-CELIKHAN (ADIYAMAN) [West 1.1 km],3.5,37.9905,38.3888
2023,CINARLI-PAZARCIK (KAHRAMANMARAS) [North East  2.4 km],0.0,37.4782,37.0958
2023,CENNETPINARI-PAZARCIK (KAHRAMANMARAS) [South East  3.5 km],3.9,37.3018,37.0453
2023,GUZELKOY-DOGANSEHIR (MALATYA) [North East  8.7 km],3.8,38.0613,38.0788
2023,COBANTEPE-TURKOGLU (KAHRAMANMARAS) [East 1.1 km],0.0,37.3627,36.9417
2023,COBANTEPE-TURKOGLU (KAHRAMANMARAS) [North East  0.7 km],3.6,37.3687,36.934
2023,ORDEKDEDE-PAZARCIK (KAHRAMANMARAS) [South West  1.8 km],0.0,37.285,37.0953
2023,YAGMURLU-GOKSUN (KAHRAMANMARAS) [North East  1.2 km],3.8,38.084,36.5938
2023,IGDIR-HEKIMHAN (MALATYA) [South East  1.4 km],5.0,38.8445,38.0723
2023,SENLIK-LICE (DIYARBAKIR) [North West  1.2 km],3.6,38.5335,40.4268
2023,SUCATI-DOGANSEHIR (MALATYA) [North East  3.1 km],4.0,38.2038,38.0195
2023,YOLKURU-DOGANSEHIR (MALATYA) [North East  1.8 km],3.5,38.1397,37.8817
2023,CUKURHISAR- (KAHRAMANMARAS) [South West  1.6 km],4.2,37.8183,36.5503
2023,UCOCAK-ARICAK (ELAZIG) [North East  3.2 km],3.3,38.4893,40.2805
2023,CELIKHAN (ADIYAMAN) [East 2.7 km],4.5,38.0368,38.2677
2023,PINARBASI-CELIKHAN (ADIYAMAN) [South West  2.0 km],4.0,38.0207,38.1648
2023,YESEMEK-ISLAHIYE (GAZIANTEP) [North West  2.1 km],3.9,36.9218,36.7342
